,ethereum_address,ether_balance,unique_tokens,unique_transfers
2425,0xc59b20a4e36b8d66acb1395fb4931c4bf0f0d7ac,1123.933628792,35,3
2426,0x320ff79d4fdb08f18d7008953f6c381bde6284fc,1120.997,2,1
2427,0x894a42c53c0b9060cd9c4ecdfb3ba456eb1848ff,1439.8398074420024,47,2
2428,0x7c4b4bb0bb0fadbcb1c54ed55a3b4f1d456726c6,2500.495809248682,24,2
2429,0xba17fd9c58d7a4856105716fd0d83da2258e3416,1014.98058,38,2
2430,0x9f722421acc9a5f43bf96a2ed5b8b0423e9c2ed1,3119.840012083336,43,2
2431,0x190d7bf6d89f119709927e901f732845706f16e2,2032.225362850127,38,2
2432,0x54c818956c3642f93b898b280ab03591ce850fd5,1121.210917,39,2
2433,0x3ddedbe48923fbf9e536bf9ffb0747c9cdd39eef,16100.001,50,3
2434,0xc1c427cd8e6b7ee3b5f30c2e1d3f3c5536ec16f5,1946.8740491324893,42,2
2435,0x4278e3800afb6ab59725d92a48f58bd2d8f4ec10,2005.2817750804136,31,1
2436,0x4968a2cedb457555a139295aea28776e54003c87,6002.266651752,48,2
2437,0xa43d2e05ed00c040c8422a88cb8ede921a539f92,59013.14017755,72,2
2438,0x554f4476825293d4ad20e02b54aca13956acc40a,150000.0,26,2
2439,0x3fe0bf87b9fff545a85adc63ec93acc46b7ca542,4927.002410940752,38,633
2440,0x0a0249179f559f60496e23e3907e9a3a54aa6537,1200.099836934385,46,2
2441,0x29789ec901ac1d95b8b1f7473e62ba086d315643,5000.0,30,2
2442,0x0864f7ef56af68d7c2f8bb81c4f1d8668858a261,3055.3763080317776,42,2
2443,0xda50ba5e12c01bbef277bb7261c61c5f56a77c26,16023.814159,53,2
2444,0x38d04410e64f50865658ecdef46053da4726551f,3499.999559,48,2
2445,0x11d1dfeb422f9d482baf02f3d72a12ec2b82d373,14227.64871,64,2
2446,0xa5479d9e9ba72530ee25a2a51148b98340b5b528,1279.5484533641152,15,1
2447,0xd1d40b04001fb092b7c12f8f8eb2c226c9c9cb4b,1176.329258579,42,2
2448,0x5f29c9de765dde25852af07d33f2ce468fd20982,2000.0,34,2
2449,0xba53e211e85a602a9b6dfa10dca77a70fa3d4c1c,2322.2313009239456,45,2
2450,0x50297e5795d46a62d8a6da30e672a1041b47b224,2737.7150100000003,45,3
2451,0xf504943aaf16796e0b341bbcdf21d11cc586cdd1,5998.9890694999995,48,2
2452,0xf976fcd494b8ffe25555896925eafc568d4075cf,1000.098509,34,2
2453,0xd8a83b72377476d0a66683cde20a8aad0b628713,2574.1245526087223,49,3
2454,0x240494eab636a7b88e83ed9efda17051049c5511,1421.0849925,16,2
2455,0x83cc4f34c79315552774fdfe1d81f433d38765d2,12682.018192501779,61,15
2456,0xe321bb4a946adafdade4571fb15c0043d39ee35f,1575.2120000000002,37,2
2457,0x756df184a9032d88e78ec1b32192592e2e07142d,1797.3270410077778,37,2
2458,0x1e2fcfd26d36183f1a5d90f0e6296915b02bcb40,160000.93309076337,64,7
2459,0x124486e1564f6f91dad279c9afae46d2b9242e45,1541.0086928955395,35,4
2460,0xcefb3ec2129b6c27c73023b27397908f3e9329df,10000.0,20,2
2461,0x3e76a62db187aa74f63817533b306cead0e8cebe,6872.758561908573,56,2
2462,0x87b7ba194ed714a871c91f6b9ba8dc8182ed3a5d,6699.20909355312,52,2
2463,0x5a03703125380cfda804446fdaa3b4064cb6cc0a,50000.89,64,3
2464,0x9fa8fa61a10ff892e4ebceb7f4e0fc684c2ce0a9,1003.624048369852,33,2
2465,0x00e72cfa92cdf0a7f9109705f088c2c4e81c2f73,10599.794393550632,33,1
2466,0x1e824d04c4eb05ddcd5590a5c72c0abf5e8ca04e,11120.036177999998,20,2
2467,0xef4f2084e6ebddc3897b20d8f575db907a62ddb2,27590.790602063007,6,21
2468,0x324971c204913450f1e19f558464b79854e111d0,2315.25,33,2
2469,0x5e64bfa2a14783eb99d450bd4b9ebf98b4c7e7a2,1318.1428872600002,31,2
2470,0x831faf2a2fbfa7d0f331ec6b79a13cbebeefe540,5000.0,44,2
2471,0x38b50146e71916a5448de12a4d742135dcf39833,32200.000000000004,64,2
2472,0xe6194d4d4595dced0a56a94d32e811dd9888a914,1421.0900022922378,40,2
2473,0x9d217bcbd0bfae4d7f8f12c7702108d162e3ab79,10470.4011899318,43,59
2474,0xa71ce748614a1e70ca0c48c02da55fe890442fa5,1000.7981651077778,34,1
2475,0xb9f05dccc7b5d0ffb233762b1b89193b5fa836ba,2352.996367,49,2
2476,0x393b814dc9912189c2569e6e616ddb0d4ee24440,1007.6090209,41,2
2477,0x55ea49d62656959d37f5f42c736bec2dedb2747b,16000.347278,53,2
2478,0x106ed5c719b5261477890425ae7551dc59bd255c,2699.991179278,49,3
2479,0x53989ed330563fd57dfec9bd343c3760b0799390,6208.0,45,2
2480,0x645b95ace9798e2252a1e536feeda156e1a55d6f,3982.0,46,3
2481,0x0d4e6adc2d95b203694e1d2d8e8ed2da75e8fae9,3043.001183367778,32,2
2482,0xfaa9693a27d42e3618f999c9a35aab9f1fdcf532,1389.1720405670687,62,5
2483,0x22c37e3cc47026e731389bd4540f5e5d0bb8fdc0,6010.623974057778,34,2
2484,0x3e194b4ecef8bb711ea2ff24fec4e87bd032f7d1,2575.4649999999997,40,2
2485,0x475a24c7c7679e3399cf55e90cb3d50a6aceea7b,1016.9094074229478,20,22
2486,0x7b596c8f1b4db131503eb4f4a06f81c99d47dae1,16052.53503588916,54,2
2487,0xc417670f50e2f05e482435faf172180db8c3ce54,1564.33076,38,2
2488,0x41cfdee4e70886a10491b66401034325925bbec8,1154.5984907744094,43,2
2489,0x3bfc20f0b9afcace800d73d2191166ff16540258,306276.62236139993,76,2
2490,0x325b3c98d5b31052e3a3e6526433f5eacc46c5b9,9899.997879,3,1
2491,0x4b5d3010905e0a2f62cce976d52c4f6eb5e545a5,100000.00001,78,2
2492,0x98c3c6bd0ea2cccb54f43c1f3ac944935da23a4a,1089.60322469,13,1
2493,0xe9d22a95f596abe0e78d934cf57336e5f7cfd352,1354.2877733167518,7,1
2494,0xb8346eb2a554af19107d5d81b095b81627e24dc6,2861.92221003,40,2
2495,0x0f9abf47d88eb3742fe658fc4a4144650fb8db75,1000.08464643,45,2
2496,0x41f78ba62ba25cd1c79ad85bd9b9f8e4f573bd8d,1989.9586796151161,41,2
2497,0xc227fc3adef192391c1b12d0842836e26e17701b,2000.0,35,2
2498,0xb040c766a8073fc341238bd21ca88d42b777b6ea,16544.81123562,58,2
2499,0x999e77c988c4c1451d3b1c104a6cca7813a9946e,100161.21764250573,19,7
2500,0x0caf24c0747f24e2167765f5bdd0d35acad3abab,2104.788099,7,1
2501,0x4a985c8877761361fb29434bb42180006c3e7d7b,20000.85043245,1,1
2502,0x828103b231b39fffce028562412b3c04a4640e64,150000.0,24,2
2503,0x1c6442c258760c153a911a6bf0c2ef8f1227d9f6,10000.0,9,1
2504,0xc287c66706c7237cf63c8fe88125ef6c341370fd,1000.5,35,2
2505,0xf219bf96b7a5a012a2c9f4c15bee96cdf8f4d58d,3021.7712330700124,14,4
2506,0xe1e0e00502d6a1aa71fe8837f397a8d6be53321c,12000.001,47,2
2507,0x23644ab778b6b37dce7680bbad477f767b80e154,1070.1971813232,29,2
2508,0x51fd527c62e40bc1ef62f1269f7f13c994777ee2,45675.40343817744,57,41
2509,0x07c4b0f6397835754a49ec0744519fc505a9d0b8,1974.9194396799219,42,2
2510,0xbeca98f0427757d339122e60d8544b47af6e7adc,3457.171069399974,7,1
2511,0xdf6408ac59eddaedb0a011c1de19b3a23b30ad57,1500.393870228,38,2
2512,0xbac8b881471e011a4976f63c866b595e7ef27fae,10541.67820675,51,2
2513,0x1268ec47fd6b8adde02ccd1281e611cbb4fd45b7,1500.0,37,2
2514,0x1b0105235f7c8e1b71e681302cc5dd72169f5b7e,50000.221559,58,2
2515,0xc7d3f63db1141b20401efc9e549f6985c417cd84,5604.589010070529,13,37859
2516,0xddfe74f671f6546f49a6d20909999cfe5f09ad78,1201.2850607188664,58,4
2517,0x4d07ccad81d4eae048fe6e2fabdf222735da6a1e,2146.1011805284998,37,4
2518,0xb0f78cc7d5aa4a85467143a1fceb4437889a951e,1001.1831911,12,1
2519,0x894f8257036add68f58d89b3ab3c5b3688f1b088,1247.3809382677632,28,1
2520,0xa5b74794513d07aa00a99ad5ccadc470e48ec8c8,1500.0426316551618,39,2
2521,0x7d632df2fc4f52790978b8f693a1da8cc45e702e,1414.0926909714258,33,2
2522,0x9075357e373b890bcd43d384653e139869df4e5f,5549.565502,50,2
2523,0x7c7c4ee6bc8dd6b266aa0cbd603b9a78103a45ed,3306.46164033,44,2
2524,0xd7ca7fdcfebe4588eff5421d1522b61328df7bf3,1091.03635,40,2
2525,0x72bc0212c3c6e156b7a3a566850477c95c2d5d65,1758.88447852,14,1
2526,0x93d62a2edc535eb485ea64f43ce2104ff590606b,2002.0031598198,24,3
2527,0xd0f23f01786e10c7cd8231ba581faaadd566b94d,1171.5211410248,47,2
2528,0xed283fc99322b87232799d1d19091c04c77c92ee,1797.9838290998296,39,8
2529,0x29582fd938250143466ff602f504473506d810ef,2022.8037589454789,34,2
2530,0x8c028ff27a7bb32e3b9f5f07622fce614e1686be,1381.470210768926,15,1
2531,0xc22ff905192549a837f3b794f9ab32f9da67171d,1235.704378454637,10,5
2532,0xc5b611f502a0dcf6c3188fd494061ae29b2baa4f,20001.5,1,1
2533,0x68f525921dc11c329b754fbf3e529fc723c834cd,1610.0,33,2
2534,0xc3e23c477b2836d0b51a99b12c33dca4b2ae3ead,3001.1,44,2
2535,0xe3effdf73e04e392daa6a0cdd9170578990935c3,2000.0,37,2
2536,0xea53cb9bfc2524a794ca188d01038ebbcf86eba8,1170.56,40,2
2537,0x10ac7338f6ff29f14e4f5f4446929c3c9f7d6c76,1949.99,29,2
2538,0x710d0e2ea1a85cc958713142d36cc1058cf977b3,1999.999538,31,2
2539,0x3b6345239a23374083d27db89742a79c161c8bdd,2039.8081275431302,27,1
2540,0x512440706e553269973393eff5cbb6345cd4b95b,1853.6504074327465,46,2
2541,0x5a2f98275fe9abbe474bbfbf0b193e2e869266eb,4500.325737,14,2
2542,0x91fe18d491b8144cc5362062d4e68e0557a75829,7208.207402077778,52,2
2543,0x474dcd0d38f234946bf9b056b787834af2259858,1964.7379342379784,20,1
2544,0xee964004bba1a50522b8b66ceb8ae7d13d98e1f1,1580.8690736473982,11,12
2545,0x4d586195aeed6b32b62daaaa60122ed9088990d4,1512.2205992707777,41,2
2546,0xee66d31273ed8a78bdda58229947f84129ce6200,1731.619027774,6,1
2547,0xa997fba4988a9d4017e51890bf76382b5eef76e5,1377.7458638524342,14,1
2548,0xcabbc50e1d97490a07cc0d1048c7639f1b11f4fd,22379.89752682,73,3
2549,0xcc31e5bfd116e438c785bec87b1b0041c4394625,2000.3663005586607,12,1
2550,0xce454ff69fe4f86abd5f2788dc8d9f683d54453d,1600.0,25,2
2551,0x9d0b4ad0c4fa13b628747d2512cdf15c407419e2,1201.01,34,2
2552,0xad6a5bd7ca49281912992be1b726efdef2a91294,10487.082822839968,122,3
2553,0x029242c5f9324b27f523d167f7a0eb18cd31e9d0,1001.9987820155555,39,2
2554,0x05b34bf3562c61715f70240104abc6ae8c80055c,1674.4448877424745,31,2
2555,0xa0e239b0abf4582366adaff486ee268c848c4409,79282.19780337674,102,3
2556,0x8ceda7a7bc9031ebf8f4a7bc9bc0f988c0e4e0fe,20006.112059,22,2
2557,0x91b2e3b3bb5893aacd0a500599f7bf571ef3a669,1093.5270931070033,56,23
2558,0xeae51eb7c176137356825de6bfe84c674713e109,2021.1761496444294,51,2
2559,0xce68ae161e4669f879ba361d57d5ec56d246b06c,3549.9634746135434,4,1
2560,0x88de13b09931877c910d593165c364c8a1641bd3,3000.0,40,2
2561,0x90f47dc4ce75a9538e01877dc5e725855dc3b982,3882.4719150000005,44,2
2562,0xd4914762f9bd566bd0882b71af5439c0476d2ff6,59480.51000001,64,2
2563,0xdc9f596ce70373dbc9cd7a1ba97451c60dcc28f0,1201.1818523800002,28,2
2564,0xb80d6437a3a00e9ebd7efe18962acf66370fff5d,1256.15891469,36,2
2565,0xf7c7f12c1db4df8ffe07d493f223b6280ce68a75,1247.9739960000002,44,2
2566,0x42d6b263d9e9f4116c411424fc9955783c763030,2000.0,34,2
2567,0x97e121ed83da3bd26cc63baeddc58da5f203cb24,2900.0800310400004,42,2
2568,0x58cb71be5e9702db4376f9c45277554d929248f2,6500.984739500001,7,1
2569,0xcbde5b2d234a2b45b95866c3bcdc7cf5d70d78f8,3035.93633,40,2
2570,0x85c0d1110c57a329ccd6cc91e50fb4666f2287c3,3233.701690595002,20,1
2571,0x3613ef1125a078ef96ffc898c4ec28d73c5b8c52,1204.5178368815025,72,2
2572,0xefdc18c822154ed5e519a749655293177d468990,1084.356950551,30,2
2573,0x2691267be9cbaf2ce0618f8a96e157f3841067ab,1204.18741675,28,2
2574,0x34958a46d30e30b273ecc6e5d358a212e5307e8c,2000.0,34,2
2575,0x06a27896b8510bc12c3440f8c7b893ea025d735b,1220.999496,26,2
2576,0x03e51139d48be53e54fd5b3d118b480971b7dab6,1383.3850001594749,12,1
2577,0x3b8a026d34ef223b7617aaca7f896a4688c84561,1170.67776,44,2
2578,0xbd69cbe009973a48edeccd4e4dd9bc5a1f66da46,20000.175892814997,38,5
2579,0x2369ae4b367d692054d67dd1bfc2a84f3ee9ad39,1871.4995673815201,64,2
2580,0x6e3c15915851dca5fb7fcf65f500a070c442433f,1549.999725734,38,2
2581,0x608bf70e580ccd133f287ce15a701e91befe67da,1313.1651665865352,33,2
2582,0x5b5674da9adf18f66e347262c00dcdaf3766d7b0,2650.618852004,38,2
2583,0x4d026bf4fd179d8bdc954c471c7618aa6a245a88,4490.623002587111,51,2
2584,0xe5ca1dbe16a171b8025f8686749ce3291cabd240,1530.40470386506,46,2
2585,0xb3cec980e3d9a19bb35e204bdaec0d84005ce6a2,1132.7886580000002,15,2
2586,0x76b04df348abb5c765892679f066339faf8220bf,1003.0,11,1
2587,0xa3833174af93e11556bb6b262db0889c34b6b623,1000.005,37,2
2588,0xff8e0c9cf3d7c0239ab157ec2d56bc1cfcd80757,1944.726219314,15,2
2589,0x113612bc3ba0ee4898b49dd20233905f2f458f62,14000.0,57,2
2590,0x2b96caa0b1c08494b2d13cd8301a18560cb29ae2,1000.1,9,1
2591,0x567c3cd8972bc9ea44863d075a676081734925b8,1007.2121859321601,50,4
2592,0x267f70f9b856de226fea5fc1b0a8e319c72ceff5,2504.523211363089,17,1
2593,0xac6d02e9a46b379fac4ac9b1d7b5d47bc850ce16,1760.0,40,2
2594,0x5dbbc591e4fa5d9c40d23a1f6eb507b7f1e47e4c,13549.48570073,53,2
2595,0x3b7f0c36d59a8c9c5e4ef2210d18651b17f82d86,20000.37328,63,2
2596,0x9898ac41727242c0ea5192749b281149b6d16899,1422.9307481551348,5,1
2597,0xde944c3069ef5f15e5e26b4b128473c253cff8c6,1677.8959275,8,1
2598,0xd037d215d11d1df3d54fbd321cd295c5465e273b,1400.0,37,2
2599,0x86e3fe86e93da486b14266eadf056cbfa4d91443,2000.0,34,2
2600,0xd82fd9fdf6996bedad2843159c06f37e0924337d,1688.8,37,2
2601,0xc6feefc7a278ec19712bd8ab832ce01e2f37dc71,1000.0212043500001,20,1
2602,0x0f2fb884c8aaff6f543ac6228bd08e4f60b0a5fd,3145.0000000000005,45,2
2603,0x98f4af3af0aede5fafdc42a081ecc1f89e3ccf20,9400.0,51,2
2604,0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130,20000.0,50,2
2605,0xeae98e59240c3211b65bc28d289498e5cb769032,1102.29538946,31,2
2606,0xde9363fa15552ddb89d5d34376c36c0fcf914d35,16000.0,37,2
2607,0x08d1228b85b5c278754ad0bd46eb273c68bb0a96,2135.09286,29,2
2608,0x4a9067c7771c0dd95d4d3e656989842655b6ca1b,1200.2496593073736,43,12
2609,0x4eebb3879cf4c965247144af200c75f365d331c5,3668.989981637778,47,2
2610,0x9df27ad079f22f90172f6c8d27663dae36d640f1,3488.210457,25,2
2611,0xa4cbe661ac2305960d6495572d3e10c87d2a2c92,1452.6728750077777,38,2
2612,0x46c48a8e19c57552803c13ee9183bd71ef725f93,2482.846,36,2
2613,0x63d3cecc44730b079210e14c8215910d7c9ba031,9999.78110586,60,2
2614,0x456f6a7cf5c0dcb2ca902faf49ed96baf83c98b7,1064.13607,35,2
2615,0x243740bd89740a8308d050173ba2d906156fcac8,2979.26313699528,46,5
2616,0x003a4cc04501e9adecf850313db2d3797df801a2,1901.5091678,58,2
2617,0x89fa6cd54f229f55c158325c79de2badf73d82be,1700.6959551377777,45,3
2618,0x81ad61d77d26c7d67c4d6af2df95ec104fe06769,5338.354273358325,19,10
2619,0xccb5c63c69e47934735b33961cf84954b84e968e,1089.994977262,30,3
2620,0x8055f59a8f6498f6cbce61347682f5e478682dd0,1206.7227638999957,10,2
2621,0xf845026d99b12de7b1d662b2f9b810f04a2fa1dd,6750.00000002,37,2
2622,0x8bc495679ec9e97f990e09145a42cae81b693964,1549.9825272977778,42,2
2623,0xc16a9c23ec7de58a8e7adb29e2620860b6d742fe,1038.006183244,46,4
2624,0x9e43205ceecad3794b62c1015736d40d137576ae,1300.7982132109998,17,2
2625,0x742de4f1c8155c5bca12af1ad8b6e016f1bd6024,1530.2784171033334,47,3
2626,0x34faaa028162c4d4e92db6abfa236a8e90ff2fc3,1928.9505011759827,41,2
2627,0xd7a38b39cebbd766baef23febc6d367dc552bb67,1288.7070639999672,55,24
2628,0x314d6981e55f39aed886617cf80b9a11c6bca2ff,1830.7144763408476,4,1
2629,0xcbe3f43fa993e35a1209d09b60d3b53f7b784ebd,3001.009559,40,2
2630,0xef139bfe3cd91bbf6f5ae6c88a2daab9d4879feb,1599.7299302564,4,1
2631,0x0de5d1b7555749ff61eb75c8cccf9b6aea53271b,3000.0,25,2
2632,0x42d19684d4c941570ad8b347e2890d6db0da3778,1405.8100332688598,17,2
2633,0xfa68227a55212ef6a22c8bf0abd6f67d266547eb,1150.984838,13,1
2634,0xc919423d178aafb71dc06fe5a325c7374e140b61,5229.453625819,34,1
2635,0x32e3f8f516cc8c24a5db23a5e53b27f214f1ca75,2000.9908229999999,29,2
2636,0xf7c3dad2cb515f7582f7a6654e09915f058ea0c1,3347.535664,13,1
2637,0xeb2b00042ce4522ce2d1aacee6f312d26c4eb9d6,150000.0,26,2
2638,0x5b47ac3ecb097a3492a11480e3eda58d805bd530,20000.055338398957,74,2
2639,0xe94c28961b34c0e0bb247960950c36488dff7946,8519.29140663,50,2
2640,0xc64db9632d901684ed3b247509b26fd30c642b4c,7606.06202873399,39,2
2641,0x5657e633be5912c6bab132315609b51aadd01f95,101051.80639112601,80,2
2642,0x464d4ca54d045e5799954347771a2acfa6bd8f83,1100.2161931957778,51,3
2643,0x6294bf0cc8c3f24f3447b81b036aac40a7c01633,2063.822642972,33,2
2644,0xb67ac0f17e9f55bc7883b7aff20ccbae1b295d51,3472.873586220652,20,1
2645,0x4ed15cd141925f7980316176c601284f5e56278b,4100.0,45,2
2646,0xffff46e05a09314daae9176fc32dba0f4172dcdb,1528.647398350258,3,1
2647,0xfa3f1d0b07f12c1d765960756be5f6bb05f11a71,2249.999895,13,1
2648,0x5d6296bc01a5928608c11a16be2606d914edb5cd,5195.9,12,1
2649,0x4d7f111e5b554037afbec58ac288382a1d5b8c40,2000.5539432369999,16,2
2650,0xd894d3897f64cece0567531fd37765b89a120a81,1055.479051591,46,2
2651,0xa1b9cf0fdb709b82d6c9e4f77292c7a947948b71,2008.3785525,19,2
2652,0x1c0182718e4db6b74e804caf7c526f95ebc96f31,1403.0028776743843,35,2
2653,0x2bade91d154517620fd4b439ac97157a4102a9f7,4000.0,41,2
2654,0xa7786ffdb3af27d37f008a84a6ff6bb558841732,1731.4002,42,2
2655,0x7c05c62ae365e88221b62ca41d6eb087fdaa2020,1267.936141552494,11,3
2656,0x23fa93a1c030c745e03b895b83c196418491b06d,1093.1765638277777,35,2
2657,0xac85207ee5a84e595fe618d655d6e234ab2705e8,1572.2229001477776,51,2
2658,0xa0c135fbf918e909b6333c28139d6c2ea1bda159,1232.9900000077778,43,3
2659,0x7376514a3e443d6ef9c22ecc6b23c744def6e21a,1496.4373592388888,36,5
2660,0x9416fd2bc773c85a65d699ca9fc9525f1424df94,19249.307896673792,14,37
2661,0x3d2125464d3a8413be2ea394a3b2b89c22ce9ac7,2000.2301079899999,16,1
2662,0xfc3d226bb36a58f526568857b0bb12d109ec9301,2000.0,34,2
2663,0x7dae743f9b66e5c926698868b671dd4fb4f812aa,1531.177199,40,2
2664,0x06489c68e6aa71924f94c68f4d2065a91f1e12c0,1135.11952753,21,2
2665,0x06d0e9e8d9237cc5fa5fcd64e3ab5be7e8aecbf8,1000.16,33,2
2666,0x27f78970a8be5b33ee866d0f31f7e1d7e383ac6f,3002.886208071,13,2
2667,0x2d146aa23645950fdefbb23f636a5d1674fe1047,10000.0,50,2
2668,0x8d8a13bc9be6b8b5483f16c2ee228d366f2e4a1a,1828.7206979999999,43,2
2669,0x99f12d0b8ec9b667fba6c43e6a1c857f2314750c,4035.758698683208,14,2
2670,0xab47f1d1e3245505cc20fe742f30ad8de6e55f20,1020.8028383036739,37,8
2671,0xc493f05035993c4b7091e7cce5158e190625c0b8,2772.600608889066,41,3
2672,0x3a30afe62a8382b8a76bf80b8d42e5518829b6e2,6062.721596822,42,2
2673,0xca8fa8f0b631ecdb18cda619c4fc9d197c8affca,325000.48001707025,24,2
2674,0x95e6a54b2d5f67a24a4875af75107ca7ea9fd2fa,1100.096787,37,2
2675,0xf8a4d3a0b5859a24cd1320ba014ab17f623612e2,57544.81822596768,21,4
2676,0x750e00cfd9b41413f21edbf8eb24c2974af3e653,1799.990554944456,42,2
2677,0x07ff2745fd70b8cacc81b938ca762040bbec1d25,1503.1155065948556,47,2
2678,0x698ae6ce4bc8c04f00a91e040fda4854f7a63fc1,1800.54571768,33,2
2679,0x769ed4e9001f46eb2af644dfe515d33f346251a5,1077.8218852932969,23,2
2680,0xa22195e336fa2842b3266f77b0b628524e8e031a,1017.1454035811726,27,1
2681,0x260ee8f2b0c167e0cd6119b2df923fd061dc1093,3067.249661954137,15,593
2682,0x12b7f25f2d6b6b0e990fedc49df015bf8a499799,8696.0,49,2
2683,0xd7d7f2caa462a41b3b30a34aeb3ba61010e2626f,2000.0,36,2
2684,0x693be1ea307e3b3826d34e96336399969898dee8,57812.783178344,20,2
2685,0x2b8a39999b9c7266e66911ce86164d71aab6164b,2000.0,38,2
2686,0x32d90d471f143b055d5db72be9647e2be8d8f5eb,1328.3687662259706,41,2
2687,0xf93d6d1f72491acd1e58a7050f0897d6a1d5d9ed,1043.8145570429992,43,4
2688,0xd021f75492c99291456e822380727dd1b6300936,5402.94,49,2
2689,0xc6aebfc53c5d8be6f19b3d270a322b81b47f3305,1235.98,37,2
2690,0xc7b158b10b0bb26bf0072af363c04927b60342df,1000.350154101196,49,13
2691,0x82a52ed3cccff5143efd4419909b2ed2d3a57400,1301.798628716238,35,6
2692,0xc32ec7e42ad16ce3e2555ad4c54306eda0b26758,1175.986035,34,2
2693,0xa2b6b2af9d1459b32d664acb7c5dcf26e58dd73f,1013.9954849999999,39,2
2694,0x2476b2bb751ce748e1a4c4ff7b230be0c15d2245,1799.999475,47,2
2695,0x7b7799200c6156a395d8d278b3d3dade6ff5b4fd,13775.548240679998,56,3
2696,0xa5d7eb460cad38ab98ba0bd2deb906a9650efb61,1001.0677433925077,45,2
2697,0x504433868f9cacffc4e5114ef8a363ed8a7b0c51,6088.567285804001,17,215
2698,0x19b1c9d4c37b42d0288827873f61024569c14c41,6265.637687475,14,2
2699,0xccede65d51037f557afe45e6fc5bbfcaf4fd9998,3000.168160276,48,2
2700,0xaae7b23f489ddcb4a540a8b92484ef1fe88828d4,1171.2199547006824,23,4
2701,0xe0666d1d1104c29fc4148f1911fc7027093a5193,1024.99,38,2
2702,0x64fb1bc18bdd900321599239271dc3159bdaecf0,2159.11555236,41,10
2703,0x0e5f49f732a3b3eab25f3e39fb106ddba53a5cf4,10266.839544599858,71,11
2704,0x6cb11ecb32d3ce829601310636f5a10cf7cf9b5f,6821.994086,52,2
2705,0xb598620eee0b938f2ea3a7948bd0d69373f5f6ae,4391.612440913685,53,2
2706,0x982a69a2ae2c1984e5510823cf20d90b582e5549,1633.367768882728,13,2
2707,0xd89bf60f870093f0a62288b200028a4f2a145f37,1149.99,43,2
2708,0x42a3bf5b40c6633443fbc0a83a65f594f0a584a5,1002.001,26,5
2709,0x50cd97e9378b5cf18f173963236c9951ef7438a5,1406.203989435634,40,3
2710,0x23a5efe19aa966388e132077d733672cf5798c03,1373.6759797951704,12,20
2711,0xd07ed350fa581314aaf29422185ddf113088ed95,10159.818818124768,25,3
2712,0xa800967a865e12064a58354005c67aa4dd676359,2430.9589918558318,24,3
2713,0xe1528d6f4ea42e446b058877a1471e7575cfe548,1028.0171067788995,11,1
2714,0xe9562db305e20d0463d9d4d20773d28b9a2f7800,5000.0,48,2
2715,0x4b98a66940688464ace72691a2bf134e97f485e1,2037.304556075,5,1
2716,0xc076f27d7a34163ed27f90f58067c9f069f67eb9,1446.0065192568,41,3
2717,0x736cba46e9a7ab923e62d695c55f5289db14ecfe,10000.0,20,1
2718,0xd749aba4111bf9a8c98e393ac5f8a8b207150475,1501.0036899476702,37,2
2719,0xa1470961f49ae1fe10f4fd53677d4076fac0239c,9427.616,53,2
2720,0x259201830f369a5be2c1a6236c4bf804547541e8,2004.873684856086,45,2
2721,0x5791d82e4de7fa2d767d1ca497fb35ff3888459a,3364.8614174,54,41
2722,0x6492780dc59598c6f8a4984c6deffd4600ba0003,1747.0,32,5
2723,0x742edbe24d265c099e50970da331efdca8acaf3a,1007.99958837,25,1
2724,0xaa1720e09be6f71bf50fd6a20ce95b713bde5dee,1464.5533125979998,32,2
2725,0x614a93f44c20ce7f807e3e509f6dc4f2438b7185,1178.7963016277777,30,1
2726,0x54f408167f7f7bf0a3e9cefe1c8f2e574dae0b45,2089.51132175,45,2
2727,0x950b1eb5d36e3d2578fc0c9dafae80f826829410,1825.004615197389,43,2
2728,0xc6350dfa4d07e5e7cd46be094d589f0323784375,1138.86900805,19,2
2729,0x1e7267fa2628d66538822fc44f0edb62b07272a4,10000.376901596896,14,2
2730,0xe8c4414721d8dc1608aa0a3bc3548cd318c3a6bf,1401.79388134,4,1
2731,0xb52dfb45de5d74e3df208332bc571c809b8dcf32,5999.991366766,51,2
2732,0x55152e90293b52ed08f4cdc9b60aa4ebefa3c635,8369.0,53,2
2733,0x510b23f91242d79dff04c4632b94eed8b7adf62c,1000.5648498019999,6,2
2734,0xfcc709de94faa5d7f4e5a46c80cf9c6d8ed40f03,1100.103201937,44,2
2735,0x29bac381de0ed14a685f13d860edaa911cc6944e,1101.7807511938854,14,2
2736,0x9bdc409acac29065223bb2d0dbf89539ba8c4a1c,2602.571888,8,1
2737,0x6a25f40929a1fe4984f914b9d87e2c461cce369b,54999.921258999995,61,2
2738,0x9f9fe0c95f10fee87af1af207236c8f3614ef02f,1143.9292452829095,60,3
2739,0x6bd17516937e75b8a9585491b899045046e10752,1248.03215645,7,1
2740,0x5828fba83c8bb931f3a412646915c164e7fdcd5c,1097.9320253834294,10,2
2741,0x94c6258ee7bf1a17c8f11e7e6a7bfed3dac175b6,1137.1328206245132,34,30
2742,0x0eea25174eff624a63042b6d35a08a70d17d8d28,1049.2654880965395,44,2
2743,0x0c68cb02a25f03dfe4f6e882a112144912d7e863,1150.0,46,2
2744,0xe92d1a43df510f82c66382592a047d288f85226f,450000.0500857264,27,2
