,ethereum_address,ether_balance,unique_tokens,unique_transfers,mined_blocks
10058,0x1ebbc21fac011cf37a85dff906b200f8e8b1af00,116.50617571000001,7,1,0
10059,0x5a5e9f7683b05c18787bca4d7b47b171226055d1,460.4965786775,7,2,0
10060,0x352e92cf45aa551d45890f0adef8ff2fc117a9c0,146.26657799999998,7,1,0
10061,0xecad9d487ae51b1ab8f01880525612f1f5365b9e,359.008068,7,1,0
10062,0xdbc0c082377c621883769efdb4a650aef9ac6a62,110.62271279045204,7,1,0
10063,0xcf774bf1bf28b2a5415b82d950dd1fd6197b9157,140.89578098725073,7,2,0
10064,0x9e11b4ba287b83a071399ca5ca872506dfd0e173,314.982584979,7,1,0
10065,0xb3cc81d316e67de761e0aefbc35c70d76965dd05,2037.0381347745,7,99,0
10066,0x4068b7d118ff2a33bd423cb567a98c7f32eda06d,123.1067745,7,1,0
10067,0xa42022b27ee30d49f005e73da3af7340203dd9ba,224.714401827,7,1,0
10068,0xda74689645023f158d7b916c854fc3a7f5205a27,117.91354697,7,1,0
10069,0x70d5627e2b3bddd01c626ee018b1aa0aebbd6d7c,250.0,7,1,0
10070,0x595b812b59188107439b3aed437772b65eccfba6,151.25053385,7,1,0
10071,0xc899adb4e7f1c23cce335dfd6966b028dab98ca6,151.085121,7,1,0
10072,0x9db37bfd2717aad405dc9dd981f4a00e51c3cf27,736.69575847,7,1,0
10073,0x8a5476e9927b464cd13cd5c8a3025d67c0dbb71a,232.77842920777778,7,1,0
10074,0x2260f630dcf6f746a5985989d868a1a87e17c214,120.48192771000001,7,1,0
10075,0x6bd17516937e75b8a9585491b899045046e10752,1248.03215645,7,1,0
10076,0x3539ff7d7ecdd67e54e808a04f657bc7d26953e4,519.20783048935,7,1,0
10077,0x4541413f2b2e95a7c468342a52404e93a7d07dd0,150.008782,7,1,0
10078,0x831fd85b24162ffc75b2d7bd274a5c35fcc5d120,200.49097595,7,1,0
10079,0x1aad3dbfe993ff38e6ed3bcec214e10519ad86ff,120.0,7,1,0
10080,0x0407d658e5a4e7eb6c49db1b899dceb7bd8c091a,174.59870952571356,7,75,0
10081,0x188c37d7cb0b747538b4c276ad50cdcf94d3d19c,177.17224860309432,7,49,0
10082,0xb797ff208395e92c5f7ae2720161df37f06e5943,550.60144715,7,1,0
10083,0xfca1d1ea457715c2e424f500166220b03b34f9d0,122.52687266,7,1,0
10084,0xe7fa901d6984f5d53140d0b223ef357a5bf8fe96,120.166999,7,1,0
10085,0xd59ca61aec1933a19a26a751b0eb6f5fdf8fb06a,162.6868009827849,7,24,0
10086,0xa68c36289beee7b292d7da27d069fbd66988a493,500.1496255,7,1,0
10087,0xc823d34d796432d06d21671ce8a1ebaffd282f70,100.44577469005534,7,1,0
10088,0xefd7039ac785ab45d025e3c13c1e594650d50b4e,338.97431047,7,1,0
10089,0x487167067181577543f1a47f025624d704e22bc4,550.67927725,7,1,0
10090,0x4184182693a5aa0afbd5f5a0743d21c473222fcb,149.1,7,1,0
10091,0x52c09ba44c9d3db9545035a92b146f10e24cab70,155.01307555996715,7,1,0
10092,0x00e1aec436e06280be89eb83ab4c7909018e1a48,186.91000001555557,7,2,0
10093,0x67d504a272657578c0fd17c07ac6f2e9dc6203f4,449.266317605,7,1,0
10094,0x3c128753c9d448d7b9f1cb6d5472fe158e27fb12,177.754123,7,1,0
10095,0x74556dfbd3d1150fc5c0233ac05c73560036c7a6,411.0,7,1,0
10096,0xc0dd493645c37cad1a680fee5a0629066d16c4b7,221.3011268502662,7,1,0
10097,0x19a3abceddef80871ceb268b1dbf68f9aa8bbbde,114.00662743,7,1,0
10098,0x19e7db929ef8c0958df12e7055c7a426bd0da776,108.04676278777778,7,1,0
10099,0xdeb624edd9793dfb87cfbe1c74a47e82dc131889,100.97062583111473,7,1,0
10100,0x13e05f704318f04f81f2dab194048bb05af4b2a3,153.49695499999999,7,1,0
10101,0x3e252844081917a37ceee25df5cc9e499057847c,320.00007214,7,1,0
10102,0x4f75bce5f73b7fa9ac4025b27b7dc6b879ef36c8,154.944174057,7,8,0
10103,0x35ddc3fe55d330edd0a78cdb2bc239970ac1b4e5,290.85977487493875,7,1,0
10104,0xa048abbd29b0bcbb131c1958c0ca071305ddfb8e,109.99484376000001,7,1,0
10105,0xef65b4d69d6de2cf03ce2898cb1fbb3bc5c6d9d0,346.0,7,1,0
10106,0x05b93adbf992e9c45969aa43211dcd697a5433b0,200.00773199999998,7,1,0
10107,0x8b62d824ceac1f935b3399baf552a73b341780ea,127.96938151,7,1,0
10108,0xef158f1f5549265c019b068cf947a5ad87b69f70,288.45366912,7,1,0
10109,0xdff751a5d3adcfed51a04ab50f86ac97e82aae53,300.12266,7,1,0
10110,0x71632247efc41cb8730d7faa08390f2496b52989,250.4542627378,7,1,0
10111,0x17cc9c38368cc7727c2fa9160822e973751f3f9c,170.0561775,7,1,0
10112,0x6dff68dac681634722b063c71d9b1a296ec4c392,195.94519121899745,7,1,0
10113,0xc3720ac8c58e1614c40b3954bdb78f58dee8059e,213.55191821,7,1,0
10114,0xdff5535ac1d041281ea7065ed5d750c98f6c8deb,119.89,7,1,0
10115,0xdd449471bdc5a4d98f1a7d05e35b4cb55ebed441,254.9479922049999,7,1,0
10116,0xee22ec86b7b5404ae349c7479aeaf5ba464c4a6b,339.99307,7,1,0
10117,0x710b665af5cdae29ae54957df22f29f28e01a2de,930.995,7,1,0
10118,0x8683f66ff86163fd10a8ad3c897961528e61bd1c,125.500405,7,1,0
10119,0x33b4d8559ddc935d7cc09b4456c6c0c284fb524c,100.74670300777778,7,1,0
10120,0xf7a8b350876a666c26d3999caa77765ad35f6888,201.461913045,7,1,0
10121,0xf16f622d797907ee49878437222bc14cdc0a443c,344.17676099996936,7,1,0
10122,0x857b8b43a2b3601b7ac7de1286b0030aecb4d234,222.1502788,7,1,0
10123,0x1159b79bd704b151614273122309b4da73ab7724,529.9979735000001,7,1,0
10124,0x66d432ef9da206fd65d18f49f95abd58e70de9ea,205.18092181545455,7,1,0
10125,0xf2103b01cd7957f3a9d9726bbb74c0ccd3f355d3,30501.015564128003,7,135,0
10126,0x6e2a5fe825af3b862079f0c22b18b35d804f28f8,133.02904569176295,7,1,0
10127,0xf5b79fba586c90229610a1251656c0c4930916aa,200.0,7,1,0
10128,0xedc0dce2aa76ba178ae55c60dd4ed65692c561ba,350.1,7,1,0
10129,0xf16440eb87c830547cec445c1cf26aadd71ca51e,306.49596399,7,1,0
10130,0xbb61a1328542ad15621a2d60cce6f292da208546,200.90122695056155,7,7,0
10131,0xc857fa87292b09e1a5adf1125c3b40937701afd3,360.8363,7,1,0
10132,0x80108c70b7c1b44db34a572a37277218d3c2b633,250.46937125,7,1,0
10133,0xa9e06dc5715cc70edcc0f4a680a0595a7bde64e2,101.29520070777777,7,1,0
10134,0x3d37d09107fc17d8f9d295be41b28fc48f9cdc13,2000.0,7,1,0
10135,0x1c5d0de9863e9681f90b4281839ef36fb5798421,115.11838599999999,7,1,0
10136,0xeb0441e1714ccb9501c9a9bf6b14984d730bab2d,172.91720745,7,1,0
10137,0x0585601a26648be9a2a20bb0ab749dc91143ca1b,150.46199024749998,7,1,0
10138,0xf3438bfacb926157db7b5d22cb8da2d488b7795d,155.66029665000002,7,1,0
10139,0x81cca369ddb50a2b402421d6a4ba863273fa85b5,134.02960931777778,7,1,0
10140,0x327ad42b5d442a93f5011f0f2cc24cf12912fb0b,242.0,7,1,0
10141,0x3e2f60e2d4c2e4d27cc42218fdef9e69e9a67ff4,336.5304385967336,7,1,0
10142,0x5057f0412fef02cb0e2d289ef333ec362cbc9d60,448.59,7,1,0
10143,0xffd740915482851e7e7506f40ef8080034866e11,149.52675177668883,7,2,0
10144,0x81c988f8a4b0f3a680583b6b5edeefbf622dd349,129.4057083661611,7,1,0
10145,0xbd3160842ae5322bb84e55bde5db7f6474e2b558,2772.5841662,7,1,0
10146,0x701392fb1740be9bd6d1ddf7edfced5348b03bf7,102.26737898255546,7,1,0
10147,0xbc83d0b36d4987affb5cf1fe273f3c4cd8ed422f,107.818,7,1,0
10148,0x67b868d187e9254c45788fdbebf47c2dd0533e06,900.0,7,1,0
10149,0xc51d5e11d66c7de65ac46db5084b42780debbece,192.8419375,7,1,0
10150,0x362d04dd2664c6f575d1e7a37f6914a094b670df,122.78310243139184,7,1,0
10151,0xc1ebbea227a1d3f9200fd8ee3ef18baefd026180,299.36885737999995,7,1,0
10152,0x776537225c1028d1ccb88463365ba952dbc1067a,242.78977200000003,7,1,0
10153,0x36815212c9fb815927f6943a52cc911b740b79fa,224.13674847,7,1,0
10154,0x8b30b80710517a2e1c5d70f8a91261227aa09ded,219.0362466,7,3,0
10155,0x9676e23db0c1add13739d11c3cb83085de7df349,260.36393103,7,1,0
10156,0x6af6f998c285a1392975e54ed2648bcd904ab61d,101.31511706697621,7,1,0
10157,0xda2ab4dc62a52e9f49294fa4b339dacecb265f91,210.9352121,7,1,0
10158,0x197c54a4d043356eddc8f5356a1eac496a5d73ea,100.18341628999998,7,1,0
10159,0x80e0c862f13ff994257cb4c4fef6e2d829744cc5,124.89622900777778,7,1,0
10160,0x7a8295f0b21a6b7ed0a05f726798e5da01a2d785,101.225,7,1,0
10161,0x0dde392b5b37831f9ac22814a5309c1cb54ef9a2,622.5169687099999,7,1,0
10162,0x9be517c50a84441254577544ecdf74a0b00c1ce3,200.0067093380567,7,1,0
10163,0x583f12625412ca6a3766359358a7fccc2d72e1ff,169.69920199999999,7,1,0
10164,0x65d6c4e8b40f31664f8f8f1c8fde37203c329915,127.0631929598007,7,32,0
10165,0x81640cc2c28c7dc48e824ab3ee9199c9ed58cbbb,225.0,7,1,0
10166,0x8c91b0f731d769b1f5501afdbf70fc7eeb4e3402,100.016574269,7,1,0
10167,0xf233db880bb5bc3b2e88bd3ac9b3075c9e19804c,435.8872014296093,7,49,0
10168,0xbeea937e04e578b71b0541cceac46794290090e4,101.29998837999999,7,1,0
10169,0x546897debbcd20b3c1b96cdc8003cdc26781a3ff,179.9407490204143,7,1,0
10170,0x9f4fa527e4870a96f699121c470a3a5dd82a7570,126.17015577468773,7,22,0
10171,0xf666cacf03bcedc1753497ff278fa5b7e22304a1,200.0,7,1,0
10172,0x76abf3b40282712499af3089bfa0774bb4b257ec,112.29650300777779,7,1,0
10173,0xef66efbc96ff33893ff088cfc9dbf3f853671dbd,259.268,7,1,0
10174,0x1b185c8b2b8051d7f0d81e982cbbf066aac6c1e8,112.73723093999999,7,1,0
10175,0x986ceeee7a2b9916af243cc04b781cb706274845,101.58906732710338,7,1,0
10176,0x882772bd356c9bf8893f5221183db76e266e04ef,143.0817956088039,7,1,0
10177,0x483487f08921ee301779e96a4710e299261721d5,102.83007389615064,7,8,0
10178,0xb53344b77a6684a37ad775030e75733189c1e8f5,128.18,7,1,0
10179,0x887d766e16a78286b887a8743f3117e9bd5939d4,101.56270137,7,1,0
10180,0x629dc46eaddfe2e22167764ef601249a8266d7e2,122.27706117999999,7,1,0
10181,0x7b25a549842db17e43c0d7a3f676b737c9c973ed,200.098488,7,1,0
10182,0x13cce373222cb4a8ad512957a64ba19f68b0c030,109.49643,7,1,0
10183,0x75ace7a086ea0fb1a79e43cc6331ad053d8c67cb,367.0149668593119,8,69,0
10184,0x777231bee7d5eee6953b28df3ad8275e87119084,231.12665735777776,8,1,0
10185,0x9757dee2624e6a6aa50cb8a6d3e6a2863e58e75b,160.0,8,1,0
10186,0x502697aefe10b8dc2921f848880cad1ae3c72223,100.98080940999999,8,2,0
10187,0x96caffe0cd4174e0ecb7e33479511b15bc263b1b,129.53540418,8,1,0
10188,0x2ee3b41f8413649ee1be42a1f2b10f2025b8e4d0,150.09826466175997,8,1,0
10189,0x1386a51f8ebd1900258c2935ac6ac0e6af6962a2,272.7530693577778,8,1,0
10190,0xffd57db35e14c4dd6f84f259e1a0fd36bbb1255a,149.83677039607588,8,1,0
10191,0x0e824ccd987f38f18f3384b1c2ea6cae6b83dd38,100.68847407186419,8,1,0
10192,0x227b7656129bc07eef947d3c019a7a8f36a24e74,655.1,8,1,0
10193,0x9c0ded55aadbaf2b40e6091927ef59471098a356,115.43453085948282,8,1,0
10194,0xbf33dd56fed92271970ac8ab1c9034d30d7554c1,136.4,8,1,0
10195,0xfa9fff2ff43f3569cd2de0b6c678a73e95c50553,599.4032073016549,8,2,0
10196,0x93b575a4ffa8cf502d7f495a8a4a4e84bc2c8adb,200.092608,8,1,0
10197,0xc2d14c396822ba325aa8c8d0f6213828cb69d925,271.7444158767633,8,4,0
10198,0x2994db7922e6662760667ff93d28f0da5d3780b4,504.57510104644734,8,3,0
10199,0x46b6a970a4a3295debf115e0c7aa7deb6c212a9c,200.07474999993875,8,1,0
10200,0x875e7f4343825a1d4f111dc3044b4adcbe344a05,110.179559,8,1,0
10201,0x8482078c48e06b8aca140d4874d87dba25604ba9,104.3275407,8,1,0
10202,0x8b752bf471c926f24ccf2b654368b161b6158691,402.02650078232097,8,1,0
10203,0x1e8ec5f57cee1f638cb9e8a9ea2b12d853a9e170,175.05382875,8,1,0
10204,0x7fd2f1599563fe8ebbdba7161b2587db560865e6,175.57161256999998,8,1,0
10205,0x6c24a83dd2db5da7a8cbca9de16dc1db5923d985,175.11757777,8,1,0
10206,0x4772b7a12bd537c9730a0d49e8e083e1b05e724d,100.01569863,8,1,0
10207,0xa47af3a9883c0b0e381c123e76cdf9c34793abf4,119.97442944972741,8,1,0
10208,0x8dcf18aed262063079ceaa3c6d2b8b96ab231e6c,206.47475611,8,1,0
10209,0x92eae17943152ec26c05421f08406e4ff2488e21,107.11777428969778,8,1,0
10210,0xfe063623cbdba42180f63f76fbc88d22d803ab06,300.01,8,1,0
10211,0xd30d58ccdd2e0610a5cca5868b2dca34e3f1842c,100.44390533,8,1,0
10212,0xcc41fb16ecb64434ba439c92e4cd0dc653667ed0,170.02675684836998,8,1,0
10213,0x6ba3ffbd026a4ec164ad477092000b9cf1e4c351,10526.133900860623,8,1,0
10214,0xba593e37812586cb8118172a559ca9fd01bf3907,454.8738015840977,8,1,0
10215,0xd7d50fa52be3fe7bb37b1485f526b9336472765a,152.59761173239986,8,12,0
10216,0xd697742dbd62b960482527f7294420fffb848a0d,121.0,8,1,0
10217,0xd50cbde55f8da4e8cf94f38deae2c722a5bd156b,782.091932773553,8,2,0
10218,0x18c8f130b9dcd78d3b53e216664115baf291405e,135.3717381075709,8,1,0
10219,0x445c86df767d5155f7284a56a81726d20ebc7edc,196.08862900000003,8,1,0
10220,0xb98cdacd006b9d47c37ca63cc86f916ee23fc550,2076.4149007893207,8,6170,0
10221,0xafa54f6d402964ac46172bfc0a2f087267cd6d49,2422.035573191203,8,1,0
10222,0xd38d02a44333bb3e1ae2b12ad716e8e21a1b5150,386.95500000000004,8,1,0
10223,0x75f3d93f95bdb570a474f383949b8b2c270e4e9b,435.21638333,8,1,0
10224,0x31a8a89894abb016099f423d6a7fb5d7ad95964a,1919.44044299,8,1,0
10225,0xb3e33208e5fb199fc685859dcaebfad47e4572dc,118.80761365969951,8,13,0
10226,0x97937544b2376087c66b5acac9a8af5d1dc678ed,152.1165479077778,8,1,0
10227,0x60ebdad851cc5c553ba5a948b7e1f839bfa0afad,122.374273563,8,1,0
10228,0x37c6772be3e333e8acbc38521fb5090b0abe1a3b,350.0,8,1,0
10229,0x749df26309fa065a000325b4167c87b5d3dc60d4,483.5930473415281,8,1,0
10230,0x19c84dc02aaecea4547e5b8ec4fbd510733c2911,300.00981944,8,1,0
10231,0xdb6bc4da04618b7c2a629718f0159cedc6e13835,620.3825273517245,8,907,0
10232,0x1c3c5be7b176723246318b3f6338f6ecc1085e75,115.81594914777777,8,1,0
10233,0xf8af79e1ae3ce0df04eed30b10f29880d6b48344,182.022531375,8,1,0
10234,0xa9efeb51828d2a21c91a3d20e3edcfac9ab9cdab,229.99909700777778,8,1,0
10235,0x23cfd436eb44c95143fd58ef6da8307c1a9c2a39,200.13039,8,1,0
10236,0xd472120810d34eabbec93dee6d211bbb78d849ae,267.988278,8,1,0
10237,0x2ec1d8e777ac463a9ac486e34a9e3414aeff0534,377.83590958777773,8,1,0
10238,0x2bfa2aa2e05dd0f8781bb9d650f236f7524570de,125.79281083525586,8,1,0
10239,0x9ad4b6736583bcb84a11785e948cefd51a9f3512,190.01400000777778,8,1,0
10240,0x699c7fbecbd51a127dc97806d446c2180f61bbda,129.00706077555557,8,2,0
10241,0x14ee9e28116b6d625ac29d9db0194a53cc805a0c,115.54307000000001,8,1,0
10242,0xc1a7b721972ee39babce261f6438674af2b8cfab,500.019,8,1,0
10243,0xcb4998e978530940be0dd8d0f779c7d24564d24b,159.55771576,8,3,0
10244,0x4bf2ca654789545f4bccb590504c7897deae59bc,169.08686572007193,8,1,0
10245,0x0127b1e0ccc2bb61ee1f564a963a198920b24a08,1832.4196211,8,1,0
10246,0xe5f2e550ebc986c6d14ae41c0fe1732ccaef584c,691.833416319,8,1,0
10247,0x0f15c7b7bd18c293fa26572279fcce6613ca3435,201.06326695777776,8,1,0
10248,0xd51097bb6de2eee15a81558deffe83fb2f696b3c,198.24812553,8,1,0
10249,0xa04dcc38287669143b4406e988aaa2b88285ef5d,129.406704025,8,1,0
10250,0xc4a0c2c0bb6c540e837853bacfa7734110d52ec4,198.99741699999998,8,1,0
10251,0x034f4e1cae97af7b618f003c679a07b81110a438,133.060767705,8,1,0
10252,0xa2f1bdcef0575b83d9206d0996fb6fc845b4700c,203.17286814505064,8,2,0
10253,0x98c9e670ae268d5a7a1b77ff17a46be704ef1004,149.99,8,1,0
10254,0xcf1b7fb2071ed9ab720db52391b8babfb2be2254,231.48595301396207,8,1,0
10255,0x55fdb03834799ada09f5bbed132b13c798ea92c7,249.987530022,8,1,0
10256,0xe57821bf02c6b0464c2738af65aac658d2cb261b,1901.63137427,8,1,0
10257,0x613894e18a44dacfce28675671b8c0b169da5293,100.99435925777779,8,1,0
10258,0x40a01cf27cf6c82944e2b59d7341f6ec75094eeb,116.20458912180995,8,3,0
10259,0xe1120f11e190d619a835cc239bdf03e39f8d6d93,265.926550985,8,1,0
10260,0x8b444ea927a69689bc1f71997f6970875ec7188c,227.58439083500235,8,1,0
10261,0x4d7ae5854f582a6d6d0d9e8088a85e0d72ef119f,135.18,8,1,0
10262,0x92c8b20587bf4f131109c6d664b6723d4c427c9d,337.46404473,8,1,0
10263,0x242b9691b072919ea07e33ff9adab3f279331d9e,213.65541035566145,8,1,0
10264,0x5b3bf5a5e7213308e8a94d686566e8047a2371d9,114.99746804517535,8,1,0
10265,0x7632b2c65ff7d6a6367750115249892d57e18dd7,499.99928900000003,8,1,0
10266,0x27c5dccc4906e3392ae707dec22743cdb3d525ac,169.99454000000003,8,1,0
10267,0xe4bae49ebe175f93163581490ead080ddf547635,166.88,8,1,0
10268,0x77a6115d715e52f5f8c2df0e4a86f8b0302124a7,129.3844865177778,8,1,0
10269,0xe731bfa1864d3836925c2b1375c2047aaf8e658e,537.26246866,8,1,0
10270,0x3daf037349d9c65b49ffd6eb900c5353607e00b7,170.86618301177776,8,1,0
10271,0x251461e0c588114aa07474cd8b577366636e9aa9,168.5243152077778,8,1,0
10272,0xfe346b61cfdcf5c417f1efe6ee30d28ae6a91bb7,221.87390735176,8,1,0
10273,0xcb11e5a51eb95d1b588c54a853c00afbad95d354,751.76505422,8,1,0
10274,0x3453de14e21af50f96377b8fb2ec2fcbf0cf7445,1729.71036749,8,2,0
10275,0x2505f6d5d36f6f2b49128f597bec27621ca83b78,238.121353159,8,1,0
10276,0xab5821fe0ef2f960ae69dbf5ab8bb014c51c475b,263.63259715,8,1,0
10277,0x5d0540dc3055c64247f6a0361a0def4d800c5e34,348.99979,8,1,0
10278,0xfa3d2a640948646bf7de64ca60c5b1cd016b6e43,227.83903399,8,1,0
10279,0x57ce5e56b402f4e294c6f4d0d551e7b49dd34222,300.01,8,1,0
10280,0x1d3dd93e5890d1380a806d57382a7856daf1cf43,400.70918676488293,8,1,0
10281,0x8a284370f15f06d9fe537c6962db3d470e5787aa,169.99588400000002,8,1,0
10282,0xadd004ded9506aa111be3933c52cac5c1699d28e,147.44239755,8,1,0
10283,0x48365a106edfb65286d164f05fd4a4d79c913e65,239.85555939260834,8,1,0
10284,0x7b6f730249555a85d39327b90f0080e9dc63daff,1249.9996691000001,8,2,0
10285,0xeb7f4c9fc961a4406a78e080e315a30a73129bc2,600.3540708882759,8,1,0
10286,0x731e063e60ac25bb3da324d43af3e03bfe735cac,541.5574236177778,8,1,0
10287,0x70dab43a8eee3a52e57f00fb6fa777a0c8456da6,111.09835020003646,8,1,0
10288,0x5b61253dce7cdbb57ae0c054c5d7d5133e7daf23,862.7596914259,8,1,0
10289,0xfcb569f96983b61c7a231703973f5c1f88121035,201.0,8,1,0
10290,0x7864f94e4fb6d875b02d4a13516b98f1770ad72f,100.40303464777777,8,1,0
10291,0x2cd936f97e1063fb923047a8355ad5d7b9424b53,160.24397012,8,1,0
10292,0x0e2ae07cb3f7d4cc20e2d18b154730e1e01c71ae,225.66045788,8,1,0
10293,0xd514b77b94d7620495b3e415ad0464ca59930642,501.4772109558,8,1,0
10294,0x181a7f8b0390056e7aa182cb428ff1cab4126575,3151.5537123,8,1,0
10295,0xd1d5e97d8baadd3b383442ba6f2903ca1349f89a,5213.648366113973,8,1,0
10296,0xa335f8b57234ffd464fe55a976252ae09e193d1b,172.1307603777778,8,1,0
10297,0xa1fd7ad33a3aaac2f31fd3715bfcd6cb2e7298b1,177.75145939190688,8,1,0
10298,0x7d8397984c0de0a7604d431a2f3f4160a8cdb839,300.12958000000003,8,1,0
10299,0x7ef5fcb4926555147d128f1cbe75c53d93904a49,141.80930101777778,8,1,0
10300,0x1c923b3f04491fde1dceac4cbd285505f8f30420,106.55832,8,1,0
10301,0xcf9186b203fe655234d30b978a3fb5c7950a3178,250.19529642407713,8,3,0
10302,0x97ec9bfb0f6672c358620615a1e4de0348aea05c,208.645,8,1,0
10303,0xb740d6e47a549006d924719f628cf96a70ff2d29,233.37792229000001,8,1,0
10304,0xcc816971d61e19f87fda67b402e09fb64945ef6c,217.32683979750706,8,1,0
10305,0x551266a24303d0fba748628404894baa193ed8de,315.13763712,8,1,0
10306,0x7c711bbef35cd81a27e4568d6a5551e144081383,100.14958001555556,8,2,0
10307,0x483f78c1b790adbce630d0a16833e0cf40fe2ab1,102.13897573,8,1,0
10308,0xee947f8abbecb9684a6c166f878ffb2585b4ceb8,172.529559,8,1,0
10309,0x2c307ee4be095a7e930a333807af317f50b00913,160.00940202799998,8,1,0
10310,0xf36de9c24f63236c424f0c7f967d3e86d896e4dd,188.62996489,8,1,0
10311,0x47a6e5a25dfc142922d90b8d34ec0ab0bd3e9c49,102.6030905831281,8,1,0
10312,0x5b4830520b61b6f3c1ee5eaa851ee23a9a9daa00,105.80844696423392,8,1,0
10313,0x5c9368ba70965c46cde786c38a9a364398501bc8,196.929756065,8,1,0
10314,0xecd706152e2c3512d63c23c42e3946589c2a02fa,101.0,8,2,0
10315,0x17e0f60bd3c66e1570167b4628d5dcfbd0c4e22c,189.187559,8,1,0
10316,0x563ac9942dc9231995bdf0d4327ef376dd791530,138.0356022777778,8,1,0
10317,0xa2a21c1304ee38d6b5d5c15bc3fa32a8926ee796,489.99984250462757,8,1,0
10318,0xbf32aeda70ee4d610a8ea1ebf54c8b2511be4037,214.934976,8,1,0
10319,0x5fe1a317aa56d92b7632277b3e1415ffaf040fa3,100.059349,8,1,0
10320,0xc54fff748096f1c72a2d1a215984d533973524d1,252.54773064,8,1,0
10321,0xc1c2d1a2f2bcbad7668628a039b3e154c4157aea,300.0,8,1,0
10322,0x72298bd3ed75e0aa289ad61c6390596d60ffdcef,688.7332210957574,8,1,0
10323,0x700e6c01d4e1431a34358477d11b385bb67a3c5d,2449.390431874,8,5,0
10324,0x2d23f878fa94b78d6ff8ab81880cdcd87dcdafb8,177.55445949720527,8,1,0
10325,0xe06a375d83531ee4332abd7c31609c5e2b3365cd,197.25729240720133,8,1,0
10326,0xaf5817f32b7f6893b706e7400f45c000bf0da87b,203.39811673999998,8,1,0
10327,0x9bdab36a285b4165b5c2d51cedaa24d15e61d100,124.01221684315577,8,4,0
10328,0xb972958cf453887b8812178dafe00fefb2730054,190.51630188,8,1,0
10329,0x716787849874e1837dc73d4c6e774265f3efa6a9,900.0,8,1,0
10330,0x3af35d11e56bd6a2ec3554ed5624cc6f6b2429c6,170.20263268777776,8,1,0
10331,0xd72bb0961368f1a5c566e0ac3afca62affa20f14,685.566728049974,8,1,0
10332,0x9cb47e605e430f18f139dc045c82193206819911,203.36265412000003,8,1,0
10333,0x68a72ca687b30e76706cea26a9a6313f867099b2,105.06203400540291,8,1,0
10334,0x7d92b9d32df2594fbc385abc227456af5328c87a,1016.3209781056713,8,1,0
10335,0x318d634746275ed89e6c3bd8f5644f6847259c26,517.495905,8,1,0
10336,0x094b6f6025059aafa2eaebdb83994ec56e7196dc,6883.348605747449,8,1,0
10337,0x42b9e681e99c7bc1c25a099b5a6aaeaa25e7dfeb,142.94576040777778,8,1,0
10338,0x3d59804a3dd9adba4abadeee27e9c76d12f0b93c,220.81443389937,8,1,0
10339,0x78aa91bf5b2e6d1d5528dd466d2c611345d97000,256.60843388,8,1,0
10340,0x420dcf14fcf5ff5025e13f3abe3548eff61fc1fe,100.99445640798923,8,1,0
10341,0x3c4433ee358ee141b24b5bc16a9a25ccadcb580c,530.795009301,8,1,0
10342,0x548c0e531b3f6ac8b51044798cafe1dfe378c189,379.97006836017005,8,1,0
10343,0x9796bf621ceff90c7dcc8ae3d4bb405024a43b37,130.97686622999998,8,1,0
10344,0x6a6255a1b5bc2f2b2f3e8ed6c1a0e6dd6bfabcd1,145.90273943555556,8,2,0
10345,0xaab5924d8b38195bf4a737b8a6298e7c474901d9,257.7715515025368,8,1,0
10346,0x14ae2a3c7236b3d5ca586d42228fb480003f91a8,100.01193201777777,8,1,0
10347,0x3bf5b56e614770590d22b85a240d740075cb6cdb,113.12976397,8,1,0
10348,0x9a88bd9ff3c5d285db46eed4caa307da6715e693,180.96799435017266,8,2144,0
10349,0x716c59f6fb15c8bdb35cb87340c165461e8f39aa,100.3202458661651,8,26,0
10350,0x07c143968c94f327eaf02df20a7326aa482b9a7c,160.09546475000002,8,1,0
10351,0x2ba54303ce0c64c7f901ff5f1bbbe9cf06faed6a,143.86419566996634,8,1,0
10352,0x7dcf82b2152d02a7cb11966f9f39b60be2d64f1c,183.99913899999999,8,1,0
10353,0x15e514db45bd0cee1cc80a0937cc5d8ed0deb030,228.27289352,8,1,0
10354,0xe8fc4ce6a3795f530cda67d517a5640bc28397b3,224.541881463,8,1,0
10355,0xa33c4a314faa9684eeffa6ba334688001ea99bbc,121.30631735646521,8,1,0
10356,0x1d7b45cc74c065fd975f6cbfc5eaf54abb23d042,173.62895000777777,8,1,0
10357,0x95a42a8220a4b982ca9359eaf11cf0566e5febaf,153.32658163474244,8,1,0
10358,0x8553265008eadc89ccf2f30d3ec5d29cac0f457e,207.10308015277778,8,1,0
10359,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,211747.78827505457,8,1,0
10360,0xe9e9bd1bb00eb482425b98e103e234f13ead9c55,1768.5590732393625,8,1,0
10361,0xf7ae1b4b2ff5ba29f1fda6a3a7059debee597610,252.495,8,1,0
10362,0xac8fd26d92a3602465e662cde9010b5d7aef826c,176.14016452912648,8,2,0
10363,0x68c2106becc8f6ba53e263f92b4deaf28647d56f,103.04848159483171,8,1,0
10364,0xbf05cc4802c8fcba3e381ab758ab1f60296489dc,400.09884500000004,8,1,0
10365,0xf2b4e4cc2c6bf0df35671e3d8edce794ca9e1249,125.189888,8,1,0
10366,0x360052620fbfc9b67c4d77bff1e363c3dced939f,309.22839805999996,8,1,0
